Temperature,Resistance,Voltage,Current Source
281.2200896634455,3365.7488230000004,0.033657488230000004,1e-05
280.8772902021872,2116.5419873382443,4.429746001000001,0.0020929166666666665
280.56393973176813,1363.381222510477,5.693252755,0.004175833333333333
280.25674640107223,937.524074935091,5.8677288039999995,0.006258749999999999
279.9576000953551,693.0582739660341,5.781261102,0.008341666666666666
279.6646693484371,543.068703081658,5.661264951,0.010424583333333333
279.37963500594117,444.68807611433147,5.561936112,0.012507499999999998
279.0992329348737,373.161620767056,5.444583530999999,0.014590416666666665
278.82387566011346,316.92406001599363,5.284180494,0.01667333333333333
278.5546111375117,275.20126832389207,5.161743789,0.01875625
278.2890461153538,243.44156722517695,5.073119393,0.020839166666666666
278.028263213768,217.99898828276957,4.996990976000001,0.022922083333333333
277.7709326950731,197.04008406318738,4.926987302,0.025004999999999996
277.51344125425595,179.4630818169233,4.8612810049999995,0.027087916666666663
277.26640841910995,163.12892661048423,4.7586067299999995,0.02917083333333333
277.02384564894965,149.809446258449,4.682106981,0.03125375
276.7844276527163,140.3186485251475,4.677756013000001,0.03333666666666667
276.54864896100537,128.75351020033648,4.560395684000001,0.03541958333333333
276.31740037458695,121.90319400039998,4.571674533,0.0375025
276.0899272075731,114.3065238671649,4.524871375,0.039585416666666665
275.86639246937625,106.53140891164352,4.438986257,0.041668333333333335
275.64709856458677,99.85836214965288,4.368928167,0.04375125
275.42743514281756,93.1603405392629,4.2699265749999995,0.04583416666666667
275.2139490793032,88.76628281841028,4.253421371,0.04791708333333333
275.00497508135754,84.39023281999998,4.2195116409999995,0.05
273.9490039412757,14464.25442,0.1446425442,1e-05
272.953616260546,2965.8956168027075,6.207372368,0.0020929166666666665
271.8864410396801,1887.7410566354024,7.882892029,0.004175833333333333
270.75592879366883,1274.7514295985625,7.978350510000001,0.006258749999999999
269.599687163945,995.8800081518484,8.307299068,0.008341666666666666
268.4493260862565,784.6597255206043,8.179750697,0.010424583333333333
267.3124311902158,608.1557434339398,7.606507961000001,0.012507499999999998
266.1866838130743,509.78379534511805,7.437957983999999,0.014590416666666665
265.06281464596793,443.7362896841264,7.39856307,0.01667333333333333
263.95442452517455,387.4911989336888,7.2678818,0.01875625
262.8600759260311,342.19150665013797,7.130985839,0.020839166666666666
261.67974169411997,306.2324757275553,7.019486327999999,0.022922083333333333
260.6201725688811,279.07357540491904,6.978234753,0.025004999999999996
259.57203553050107,259.0604148467183,7.017406929000001,0.027087916666666663
258.52824851419405,234.92254145407802,6.852886303,0.02917083333333333
257.50496422963926,215.10813547174342,6.722935889,0.03125375
256.4994731173699,208.17044548545144,6.9397087509999995,0.03333666666666667
255.49023617921807,194.78308703047986,6.899135783,0.03541958333333333
254.48257025478864,181.29997906806219,6.799202465000002,0.0375025
253.49098939393033,166.51329196568602,6.591498043,0.039585416666666665
252.50982057146106,154.68548678052878,6.445486425,0.041668333333333335
251.53476889878152,144.13901794805864,6.306262209000001,0.04375125
250.55145779795475,138.36241237068415,6.341725868999999,0.04583416666666667
249.58219113904153,127.50523137016202,6.109678797000001,0.04791708333333333
248.61675229821543,118.19646434,5.9098232170000005,0.05
245.0665227256708,32808.58998,0.3280858998,1e-05
243.7511874577654,7113.390775233925,14.88773411,0.0020929166666666665
242.49325094764254,3591.692398323689,14.998308840000002,0.004175833333333333
241.2195752326188,2396.523703614939,14.999242729999997,0.006258749999999999
239.93854628825133,1798.1913098901102,14.999912510000001,0.008341666666666666
238.66391419516862,1438.9661572404975,15.000622620000001,0.010424583333333333
237.39381853273903,1199.3715258844697,15.001139360000002,0.012507499999999998
236.12887654127582,1028.1677564611475,15.001395969999999,0.014590416666666665
234.88817509522625,899.7408718512597,15.001679470000003,0.01667333333333333
233.6648021324569,799.8385850049983,15.00197246,0.01875625
232.452557425747,719.9070217139201,15.00226241,0.020839166666666666
231.24234125154317,650.9067432061513,14.92013861,0.022922083333333333
230.0429425271876,599.9714377124576,15.002285800000001,0.025004999999999996
228.85503286369175,553.8439421021059,15.002478550000001,0.027087916666666663
227.6629246531,514.3030100842736,15.002647389999998,0.02917083333333333
226.47885602207612,480.0358657761069,15.00292094,0.03125375
225.31698891429096,450.0485891410859,15.003119800000002,0.03333666666666667
224.16265711607184,423.58368360252683,15.003157579999998,0.03541958333333333
223.01662402582892,400.06046316912204,15.00326752,0.0375025
221.88586152140724,379.01238520077897,15.003363190000002,0.039585416666666665
220.77841373241944,360.06962673493064,15.003501230000001,0.041668333333333335
219.6678929039477,342.9313624182167,15.003675770000001,0.04375125
218.5747689416732,327.3480401447246,15.003724629999999,0.04583416666666667
217.49149917180688,313.1188105842558,15.00374014,0.04791708333333333
216.4201946545651,300.0767564,15.003837820000001,0.05
