Temperature,Resistance,Voltage,Current Source
207.31664120380668,215627.88119999997,2.156278812,1e-05
206.2390806682673,17735.321320326497,37.11854957999999,0.0020929166666666665
205.28889027748838,7507.675883456398,31.350803210000002,0.004175833333333333
204.35283488319888,4205.055098861594,26.3183886,0.006258749999999999
203.37550028738147,2870.735965234766,23.94672251,0.008341666666666666
202.382164427618,2164.2086929133857,22.560973869999994,0.010424583333333333
201.49337907351304,1674.1932696382175,20.939972320000003,0.012507499999999998
200.62319168849703,1324.370764143131,19.323121270000005,0.014590416666666665
199.76230297399073,1117.131030587765,18.626298050000003,0.01667333333333333
198.9223929631109,928.9084598467178,17.4228393,0.01875625
198.1146936124614,789.5120746990845,16.452773710000002,0.020839166666666666
197.32887948256865,629.4048900441715,14.42727134,0.022922083333333333
196.56143563152276,589.4302607478505,14.738703670000001,0.025004999999999996
195.81454435693385,513.6057051268248,13.91250854,0.027087916666666663
195.08365276703597,451.5588197114699,13.17234707,0.02917083333333333
194.33942999557252,395.63691940967084,12.36513737,0.03125375
193.57586609559596,362.85516968303165,12.096381839999998,0.03333666666666667
192.77902862770546,330.76915896337954,11.715705790000001,0.03541958333333333
191.94052242757454,301.47535364309044,11.30607945,0.0375025
191.07004849891504,274.0749221198884,10.849369989999998,0.039585416666666665
190.15994321867007,249.84517203311873,10.410631910000003,0.041668333333333335
189.21261122846064,229.15733539041742,10.02591987,0.04375125
188.15444826649377,210.55473544844637,9.650600836999999,0.04583416666666667
187.1309237545477,195.15691908766007,9.351350354999997,0.04791708333333333
186.15784273313017,181.03881822,9.051940911,0.05
183.2569050362155,1128944.0883,11.289440883,1e-05
182.2381351918466,28104.128557435793,58.819599059999994,0.0020929166666666665
181.18323214146056,10118.27558411495,42.25223246,0.004175833333333333
180.1308797334561,5532.934792091075,34.62925563000001,0.006258749999999999
179.08129629567412,3763.3957678321676,31.392993029999996,0.008341666666666666
178.0269622536694,2407.7354583316683,25.09963893,0.010424583333333333
176.98259714057497,1794.6645052968222,22.4467663,0.012507499999999998
175.9390474686924,1375.6055339977731,20.070657910000005,0.014590416666666665
174.90371818811272,1102.3047852858854,18.379095119999995,0.01667333333333333
174.61344214356706,910.9705250249916,17.08639091,0.01875625
176.8025941394731,768.4494723877315,16.01384663,0.020839166666666666
172.69543310281287,660.7900023630779,15.1466835,0.022922083333333333
171.0666356431132,567.1398104379125,14.18133096,0.025004999999999996
170.62902191880082,494.25947350448394,13.388459430000001,0.027087916666666663
169.4781993414103,436.1738574489359,12.7235549,0.02917083333333333
168.00817854783347,375.5471695396553,11.73725735,0.03125375
167.07343934123884,333.06791620837913,11.1033741,0.03333666666666667
166.14515990658694,297.440210712059,10.53520833,0.03541958333333333
165.21146633622098,264.6259922671822,9.924136275,0.0375025
164.21916845836432,240.5918228472186,9.523927554,0.039585416666666665
163.69224560195912,220.35749552417897,9.181929575999998,0.041668333333333335
164.37600940522805,203.4414159366875,8.900816248999998,0.04375125
163.3320509400819,180.31434724459552,8.264557843999999,0.04583416666666667
160.08374626025795,149.30335968556795,7.154181528,0.04791708333333333
161.11359745530655,136.75272044000002,6.837636022000001,0.05
156.6610898871453,2857001.2490000003,28.570012490000003,1e-05
155.7474484648021,47734.37532470635,99.90406969,0.0020929166666666665
154.81972378403879,23830.078203951314,99.5104349,0.004175833333333333
153.88371542024933,15978.373796684646,100.004647,0.006258749999999999
152.95673621336158,11988.67331868132,100.00551659999999,0.008341666666666666
151.64892691793847,9593.241283824293,100.00554319999998,0.010424583333333333
152.3690759716263,7995.650857485511,100.0056031,0.012507499999999998
150.9934448752299,6854.210005425937,100.00577990000001,0.014590416666666665
149.44736316350185,5997.951909236306,100.0058515,0.01667333333333333
148.59375264086052,5331.881255581473,100.00609779999999,0.01875625
147.984463232546,4798.960908545608,100.00634620000001,0.020839166666666666
148.3888375203269,4341.874573646229,99.52481079999998,0.022922083333333333
147.05970266039736,3999.424975005,100.0056215,0.025004999999999996
144.58581666508013,3691.899418867577,100.0058638,0.027087916666666663
146.21565349378886,3428.3145790601347,100.0067932,0.02917083333333333
143.23924705007363,3199.8143966723997,100.0061992,0.03125375
141.41205995381696,2999.8755574442553,100.00585149999999,0.03333666666666667
143.54666947094466,2823.4741346006804,100.0062774,0.03541958333333333
142.20625282171727,2666.6586894207053,100.00636750000001,0.0375025
140.62023863230968,2526.340936161255,100.0062586,0.039585416666666665
140.75318370160235,2400.049730810768,100.00607220000002,0.041668333333333335
139.8846353279734,2285.800901688523,100.00664669999999,0.04375125
141.22127199285052,2181.9179025835892,100.0063888,0.04583416666666667
136.3365818937337,2087.073290840949,100.00646479999999,0.04791708333333333
138.26080050489,2000.1260359999997,100.00630179999999,0.05
133.8089397904057,6393945.322999999,63.93945322999999,1e-05
135.11609514350465,47782.52650607207,100.0048461,0.0020929166666666665
