Temperature,Resistance,Voltage,Current Source
173.63699430655558,1228693.9719999998,12.28693972,1e-05
173.6837933882909,923139.5531613291,46.21247703,5.006012024048096e-05
173.72946631123799,754941.008666889,68.03546525,9.012024048096192e-05
173.77683041643687,620049.3179053263,80.71824387,0.0001301803607214429
173.82600929728278,518612.50327263103,88.28884199000001,0.00017024048096192385
173.87526249167155,439692.8440589861,92.46766945,0.0002103006012024048
173.92720144993547,378390.2158215,94.73404742,0.0002503607214428858
173.97786152151298,329144.1761752691,95.59032868000001,0.0002904208416833668
174.02825108977936,289681.10245352006,95.73408939,0.0003304809619238477
174.08045722176735,257708.23084510546,95.49148674,0.0003705410821643287
174.13333243230807,231993.6999261067,95.25689214,0.0004106012024048096
174.1851289596616,209929.4812003735,94.60709766,0.0004506613226452906
174.23735492345372,191050.57975186838,93.75261616000002,0.0004907214428857715
174.29015770489625,175238.56844642453,93.01340128000001,0.0005307815631262526
174.34221073320992,160757.74137370542,91.76721969999998,0.0005708416833667335
174.39476691200375,149059.4899087062,91.06071123,0.0006109018036072145
174.44814720697,136773.18173041282,89.03413350999999,0.0006509619238476954
174.50034095977801,127295.42496154516,87.96394476,0.0006910220440881764
174.55266419334632,118980.43227449902,86.98447193999998,0.0007310821643286573
174.6057219167737,108767.88798692828,83.87551763,0.0007711422845691383
174.6584248538376,101454.54948363348,82.30017452,0.0008112024048096192
174.7097444896875,95472.39423609868,81.27207139000001,0.0008512625250501003
174.76317428883826,90015.24856786654,80.23262947,0.0008913226452905812
174.8165020419108,84705.71295681642,78.89344119,0.0009313827655310622
174.86962241591112,80254.04339451261,77.96221950999998,0.0009714428857715431
174.92270612700105,76351.99716755161,77.23027465000001,0.0010115030060120242
174.97530379676937,72487.01196060832,76.22466891000002,0.0010515631262525051
175.02858566489925,69066.54903348508,75.39465048,0.001091623246492986
175.08178382957308,65849.04836509004,74.52027275,0.001131683366733467
175.13537418265605,62878.08766940312,73.67698970000001,0.001171743486973948
175.18761062723297,60161.93046956291,72.90444436,0.001211803607214429
175.24153580103146,57718.364447621185,72.25552686,0.0012518637274549099
175.29507737403875,55280.98254196721,71.41881967,0.0012919238476953908
175.3484247208697,52379.182369677736,69.76823117,0.0013319839679358718
175.4013518209048,50161.06480330094,68.82319241999998,0.0013720440881763527
175.45533632113447,48218.97693820958,68.09022026,0.0014121042084168337
175.50755702040004,46428.985280432775,67.42251624000001,0.0014521643286573146
175.5603644956555,44874.888284708984,66.96340544,0.0014922244488977956
175.61393486892493,43252.12149546827,66.27455834999999,0.0015322845691382765
175.6681890428427,41779.05207665053,65.69107066000001,0.0015723446893787575
175.72087421852444,40331.16870034427,65.03017039,0.0016124048096192384
175.77382805079202,38958.28360815203,64.37719739,0.0016524649298597196
175.82611476074436,38260.700665060314,64.75719430999999,0.0016925250501002005
175.87961885228378,37837.7036247571,65.55704418,0.0017325851703406815
175.93218769160836,36872.13538844609,65.36121714999999,0.0017726452905811624
175.98941409287232,35713.91139647777,64.73880043000001,0.0018127054108216434
176.04712683099928,34635.36983722539,64.17121938999999,0.0018527655310621243
176.10023290836358,33600.673985071786,63.60021762,0.0018928256513026053
176.15331054784616,32628.14503500222,63.06647728999999,0.0019328857715430862
176.20573695627803,31671.764689659725,62.48667803000001,0.0019729458917835674
176.2597483347766,30772.82019526327,61.94587206000001,0.0020130060120240483
176.31266724157328,29924.300476495395,61.43656784000001,0.0020530661322645293
176.3644591657309,29118.695299462877,60.949105569999986,0.0020931262525050102
176.41876885864855,28525.572794506137,60.85036316000001,0.002133186372745491
176.47190191867782,27564.33632509567,59.90409725000001,0.002173246492985972
176.5255607683594,26850.78378877078,59.42901733,0.002213306613226453
176.5788156203634,26244.563116014335,59.13862546,0.002253366733466934
176.63180033638002,25611.792887593714,58.73877358,0.002293426853707415
176.6835852909918,24989.057496792368,58.31164016,0.002333486973947896
176.73610604648823,24393.949372973657,57.90018765,0.002373547094188377
176.78907926073694,23814.22544496384,57.47818634,0.002413607214428858
176.8414410544337,23167.758810165145,56.84597301,0.0024536673346693388
176.89283163166218,22620.216896172362,56.40865591000001,0.0024937274549098197
