Temperature,Voltage,Resistance,Current Source,Electric Field,Restivity,Current Density
292.98417450178874,1.7563224660000003,2507.5699543706296,0.0007004081632653061,0.04173022179216001,5073.185509536876,0.014570587960584691
292.98398081799684,1.8044904140000004,2435.142668300744,0.0007410204081632653,0.04287469223664001,4926.654379849191,0.015415444313777102
292.9831417307908,1.8878578799999999,2415.2750945169714,0.0007816326530612244,0.0448555032288,4886.459334740355,0.016260300666969513
292.9808303553856,1.907281024,2319.6021388930258,0.0008222448979591837,0.04531699713024,4692.8987717419095,0.017105157020161924
292.98034618760323,1.978652296,2293.140078145695,0.0008628571428571429,0.047012778552959995,4639.362102544763,0.017950013373354334
292.98148325690636,2.055055064,2274.626115563587,0.000903469387755102,0.048828108320639996,4601.905613431887,0.01879486972654674
292.9811456641227,2.121587194,2247.249729917856,0.0009440816326530612,0.050408911729439995,4546.519129509737,0.019639726079739152
292.98163224743934,2.192885991,2226.9723017409324,0.0009846938775510204,0.05210297114616,4505.494888244387,0.020484582432931567
292.98152544998686,2.2971524309999998,2240.455197432325,0.0010253061224489795,0.054580341760559994,4532.772783694102,0.021329438786123974
292.98281896537003,2.3483113399999995,2203.087414512732,0.0010659183673469388,0.05579587743839999,4457.172222879925,0.02217429513931639
292.98449480832267,2.3329682480000002,2108.3630422722244,0.001106530612244898,0.055431325572480004,4265.530784597047,0.023019151492508796
292.9853983729762,2.388029695,2081.7195348692408,0.001147142857142857,0.0567395855532,4211.627021934529,0.023864007845701207
292.98819891161327,2.476162215,2084.7413837628865,0.0011877551020408163,0.0588336142284,4217.740669927692,0.024708864198893617
292.98942536495014,2.531756377,2061.074305914604,0.0012283673469387754,0.060154531517519996,4169.858665206861,0.025553720552086028
292.99219595233905,2.598227241,2047.4933227565134,0.0012689795918367347,0.06173387924616,4142.382324280539,0.026398576905278442
292.99247906277117,2.622101938,2002.2283771544337,0.0013095918367346938,0.062301142046880004,4050.804633409665,0.02724343325847085
292.9931592032482,2.652666415,1964.641087288392,0.001350204081632653,0.06302735402040001,3974.759977523275,0.02808828961166326
292.99308722770195,2.7238127590000003,1958.4273689068234,0.0013908163265306122,0.06471779115384,3962.1887046864904,0.02893314596485567
292.99340753416493,2.7868425070000002,1946.8959629740523,0.0014314285714285713,0.06621537796632,3938.85896212806,0.029778002318048082
292.9946910495675,2.835157858,1926.0049222514904,0.0014720408163265307,0.06736335070608,3896.593291777321,0.030622858671240497
292.9942144629652,2.887454366,1908.8675652185646,0.0015126530612244898,0.06860591573616,3861.9218796320038,0.03146771502443291
292.9946513966715,2.9479760149999996,1897.9217545000656,0.0015532653061224489,0.07004391011639999,3839.7768829468923,0.03231257137762531
292.9940778030289,3.021429883,1895.6474297951345,0.0015938775510204082,0.07178917402008,3835.1755871318232,0.03315742773081773
292.99200980747315,3.0880070739999996,1889.278894069172,0.0016344897959183673,0.07337104807823999,3822.2910958714274,0.03400228408401013
292.9930376202723,3.155083988,1883.517487962963,0.0016751020408163264,0.07496479555488,3810.634917776921,0.034847140437202544
292.99249393284356,3.2007596289999993,1865.5551542880928,0.0017157142857142857,0.07605004878503999,3774.2944556661882,0.03569199679039496
292.9922009921563,3.2465898080000004,1848.51151048106,0.0017563265306122448,0.07713897383808001,3739.812639260293,0.036536853143587365
292.9927868735507,3.3064980200000003,1840.0727198182853,0.0017969387755102039,0.07856239295520001,3722.7397155582908,0.037381709496779776
292.993576392609,3.3689908359999996,1833.4134936028431,0.0018375510204081632,0.08004722226335999,3709.267114372419,0.03822656584997219
292.9937774483791,3.429394993,1825.9301820819298,0.0018781632653061223,0.08148242503368,3694.1272665268675,0.0390714222031646
292.99407043060535,3.464609961,1805.6359082003828,0.0019187755102040816,0.08231913267336,3653.0689439054045,0.03991627855635701
292.994797845915,3.460179291,1765.9492267367984,0.0019593877551020407,0.08221385995416,3572.7769077962084,0.04076113490954942
292.9961905313652,3.510816197999999,1755.4080989999995,0.002,0.08341699286447998,3551.4506447361105,0.04160599126274184
292.99777944000385,3.5285782850000005,1764.2891425000003,0.002,0.08383902005160002,3569.41831144676,0.04160599126274184
292.9999269461624,3.4656281489999996,1768.730124997396,0.0019593877551020407,0.08234332482024,3578.4030769623246,0.04076113490954942
293.00126756445104,3.412007365,1778.2212389385238,0.0019187755102040816,0.0810692949924,3597.6050065561803,0.03991627855635701
293.0024865995221,3.433455244,1828.0920021297404,0.0018781632653061223,0.08157889659744,3698.500948753225,0.0390714222031646
293.004743398594,3.4086382539999995,1854.989720635273,0.0018375510204081632,0.08098924491503999,3752.9190181371036,0.03822656584997219
293.0059846333262,3.319508769,1847.3132274957413,0.0017969387755102039,0.07887152835144,3737.388335257588,0.037381709496779776
293.0073502409204,3.2620667260000005,1857.3236064838488,0.0017563265306122448,0.07750670540976001,3757.640814969639,0.036536853143587365
293.0088671287794,3.219166346,1876.28346561199,0.0017157142857142857,0.07648739238096,3795.9994188538876,0.03569199679039496
293.0099743671606,3.195002991,1907.3482767909359,0.0016751020408163264,0.07591327106616,3858.848134063144,0.034847140437202544
293.01157072632884,3.124375858,1911.5297420651768,0.0016344897959183673,0.07423517038608,3867.30785778927,0.03400228408401013
293.01112379891947,3.046928084,1911.6450206914212,0.0015938775510204082,0.07239501127584,3867.5410835284774,0.03315742773081773
293.0125140631621,2.996382574,1929.0861401392724,0.0015532653061224489,0.07119404995824,3902.8270520410283,0.03231257137762531
293.01307024366486,2.9231562510000004,1932.4697288046414,0.0015126530612244898,0.06945419252376,3909.6725531834645,0.03146771502443291
293.01279963000167,2.880960355,1957.119886247054,0.0014720408163265307,0.0684516180348,3959.5434735646418,0.030622858671240497
293.0137827443098,2.824594921,1973.2699048902198,0.0014314285714285713,0.06711237532296001,3992.217353875121,0.029778002318048082
293.01442826830765,2.7333545060000004,1965.2879060014677,0.0013908163265306122,0.06494450306256001,3976.0685876048215,0.02893314596485567
293.0115110800375,2.697189774,1997.6163682889965,0.001350204081632653,0.06408522903024,4041.4738562143125,0.02808828961166326
293.0118537105434,2.6174127090000003,1998.6476973819545,0.0013095918367346938,0.062189725965840006,4043.560387758862,0.02724343325847085
293.0116824371614,2.524876868,1989.6906807976843,0.0012689795918367347,0.05999107438368,4025.439016243464,0.026398576905278442
293.01091524693413,2.4529446339999996,1996.9145550091375,0.0012283673469387754,0.05828196450383999,4040.0539839768203,0.025553720552086028
293.011786692565,2.381677204,2005.1921476975945,0.0011877551020408163,0.05658865036703999,4056.8007802955967,0.024708864198893617
293.01233791649287,2.308418756,2012.3202107098384,0.001147142857142857,0.05484802964256,4071.2219077787013,0.023864007845701207
293.01210695556404,2.2252985,2011.059138694209,0.001106530612244898,0.05287309236,4068.6705722655993,0.023019151492508796
293.0128319520725,2.163304802,2029.5220237028525,0.0010659183673469388,0.051400122095519994,4106.023723880308,0.02217429513931639
293.0126357706754,2.10348944,2051.5721050955417,0.0010253061224489795,0.049978909094400004,4150.634305216444,0.021329438786123974
293.0134128321917,2.0220788379999997,2053.510115274611,0.0009846938775510204,0.04804459319087999,4154.5551869213205,0.020484582432931567
293.01370577116063,1.9516004439999999,2067.194590488543,0.0009440816326530612,0.046370026549439995,4182.240907608765,0.019639726079739152
293.0151060308003,1.874159879,2074.403299548227,0.000903469387755102,0.04453003872504,4196.825193993404,0.01879486972654674
293.01631002546964,1.8055599519999999,2092.5363682119205,0.0008628571428571429,0.04290010445951999,4233.511078280599,0.017950013373354334
293.0177624322918,1.7453653939999998,2122.68315477786,0.0008222448979591837,0.041469881761439994,4294.502493694097,0.017105157020161924
293.019207300187,1.668752966,2134.958102715405,0.0007816326530612244,0.03964957047216,4319.336531882555,0.016260300666969513
293.0186139667289,1.5971226,2155.3017736160837,0.0007410204081632653,0.037947632976,4360.4947919917995,0.015415444313777102
293.01846501897404,1.5241558689999999,2176.0966661130533,0.0007004081632653061,0.03621394344744,4402.565940237983,0.014570587960584691
293.0189317715327,1.437884158,2179.286227714197,0.0006597959183673469,0.034164127594079996,4409.018895884742,0.01372573160739228
293.0193364212398,1.3579825699999999,2193.1821334871456,0.0006191836734693877,0.032265665863199997,4437.132371916124,0.01288087525419987
293.02032449083583,1.27984312,2212.074528395062,0.0005785714285714285,0.0304090725312,4475.354485688158,0.012036018901007457
293.02069452740636,1.194816846,2221.0176575872533,0.0005379591836734694,0.028388848260959998,4493.44776095199,0.01119116254781505
293.0212580791439,1.123499642,2258.9857389413214,0.0004973469387755102,0.02669435149392,4570.262814432211,0.010346306194622637
293.021488914399,1.039414359,2275.7508306970512,0.000456734693877551,0.02469648516984,4604.181078771349,0.009501449841430226
293.02251180401566,0.9577568809999999,2301.622715497793,0.00041612244897959184,0.02275630349256,4656.523734595072,0.008656593488237815
293.02255895439527,0.8793469200999999,2341.7390807010866,0.0003755102040816327,0.020893282821575997,4737.68508456655,0.007811737135045406
293.02058277469496,0.7680977838,2293.527812687386,0.0003348979591836735,0.018250003343088,4640.146546964758,0.006966880781852995
293.017650721766,0.6816784366,2316.3830369902917,0.00029428571428571427,0.016196679653616,4686.3860516886925,0.006122024428660584
293.01385476036455,0.5950024034999999,2345.544470756234,0.0002536734693877551,0.014137257107159996,4745.383952409604,0.005277168075468174
293.0113672133778,0.4960527090000001,2328.2167376436787,0.0002130612244897959,0.011786212365840001,4710.327381251332,0.004432311722275762
293.01063467837724,0.4013685277,2327.4624683195266,0.00017244897959183672,0.009536516218152,4708.8013826649685,0.003587455369083352
293.00872055479283,0.3090895558,2344.4873427554185,0.00013183673469387754,0.007343967845808001,4743.245225852398,0.002742599015890941
293.00516050301275,0.2154281811,2361.5169740268457,9.122448979591836e-05,0.005118573582936,4777.698692822832,0.0018977426626985304
293.00335554759215,0.12044768380000001,2379.81310733871,5.061224489795918e-05,0.0028618369670880004,4814.714481051002,0.0010528863095061198
293.0015729999912,0.024353064750000004,2435.3064750000003,1e-05,0.00057862881846,4926.985785069445,0.0002080299563137092
