Temperature,Resistance,Voltage,Current Source
293.3662876350343,1522.243758,1.5222437580000001,0.001
293.3642470677866,1205.8196830000002,2.411639366,0.002
293.36867576126923,1046.9739253333332,3.140921776,0.003
293.37334522138264,957.3786267500001,3.8295145070000003,0.004
293.37453936549724,867.7543704,4.338771852,0.005
293.37812391916907,781.6510443333333,4.6899062659999995,0.006
293.3830292220051,705.0455137142857,4.935318596,0.007
293.3883639961876,642.156525375,5.137252203,0.008
293.3947809931168,584.915381,5.264238429000001,0.009000000000000001
293.40174173818036,540.4002792999999,5.404002792999999,0.01
305.01983969346117,998.5132438,0.9985132438000001,0.001
305.42566085394077,899.5869879999999,1.7991739759999998,0.002
305.6518735108823,786.3863590000001,2.359159077,0.003
305.78877236258705,670.123083,2.680492332,0.004
305.8713630771573,597.4331471999999,2.9871657359999997,0.005
305.92245642612585,544.1447768333334,3.264868661,0.006
305.9540138437501,491.65079642857137,3.4415555749999998,0.007
305.97440525594,452.2946295,3.618357036,0.008
305.98789230998216,421.45101188888884,3.793059107,0.009000000000000001
305.9969619272139,391.32685019999997,3.9132685019999998,0.01
305.4808275698472,986.5213607,0.9865213607,0.001
305.4541197279346,920.0813374999998,1.8401626749999995,0.002
305.42691673100364,781.6606776666666,2.344982033,0.003
305.4012207566099,680.5707084999999,2.7222828339999996,0.004
305.37663095356936,597.1156842,2.9855784210000005,0.005
305.3533181778165,555.6845733333332,3.3341074399999995,0.006
305.3305423887713,505.67238085714274,3.5397066659999994,0.007
305.30799651427776,464.75776325,3.718062106,0.008
305.2862551101799,428.09047499999997,3.852814275,0.009000000000000001
305.2648896825571,395.5442327,3.955442327,0.01
303.94487406513383,992.4888617,0.9924888617000001,0.001
303.8778853983346,866.7222035,1.733444407,0.002
303.81570645147104,769.773268,2.3093198040000003,0.003
303.7563444106812,688.34251,2.75337004,0.004
303.69917036363483,616.6701402,3.083350701,0.005
303.64417219344176,558.44531,3.35067186,0.006
303.59121111059153,516.8894739999998,3.618226317999999,0.007
303.5395022110429,471.56983225,3.772558658,0.008
303.48878314708384,442.7741443333333,3.984967299,0.009000000000000001
303.4389177708998,412.3039063,4.123039063,0.01
302.3791342778958,1028.6993739999998,1.0286993739999999,0.001
302.31469745451477,905.0766795,1.8101533589999999,0.002
302.25407423331274,789.220029,2.367660087,0.003
302.1963952410468,677.7567134999998,2.7110268539999995,0.004
302.14321144253546,621.843812,3.10921906,0.005
302.0930540764183,574.4018691666666,3.446411215,0.006
302.0446550015457,524.4025575714286,3.6708179030000005,0.007
301.9987869836195,486.210150875,3.889681207,0.008
301.9550364072255,454.5766316666667,4.091189685000001,0.009000000000000001
301.91214497461357,418.8165508999999,4.188165508999999,0.01
