Temperature,Resistance,Voltage
288.5889241363172,0.027334234130000003,0.0005466846826
288.61068829932356,0.027334913630000002,0.0005466982726000001
288.6322037070621,0.027334613755000004,0.0005466922751000001
288.6536917717865,0.027334819124999996,0.0005466963824999999
288.6749907120674,0.027332674900000003,0.0005466534980000001
288.6961604899765,0.02733277607,0.0005466555214
288.7171634147494,0.027333219534999998,0.0005466643907
288.738022254702,0.027333555365,0.0005466711073
288.75847587347437,0.027335060595,0.0005467012119
288.77888214767574,0.027338465304999997,0.0005467693061
288.79930570492394,0.027339121345000002,0.0005467824269
288.81971164713866,0.02733736686,0.0005467473372
288.8397249728778,0.02733730824,0.0005467461648
288.85961649322724,0.027339656475000005,0.0005467931295000001
288.8794604672573,0.027340975110000002,0.0005468195022
288.89916037432636,0.027343569919999998,0.0005468713983999999
288.9188899963317,0.027344744715000008,0.0005468948943000002
288.9384952747927,0.027344137735,0.0005468827547
288.9580530944138,0.02734387781,0.0005468775562
288.97717612621005,0.027343885664999994,0.0005468777132999999
288.9964480778659,0.02734496696,0.0005468993392
289.0154813718405,0.027344729595000002,0.0005468945919000001
289.03912687156674,0.027346089745,0.0005469217949
289.052416952886,0.02735829932,0.0005471659864
289.0117982696621,0.027391301139999994,0.0005478260227999999
288.8263689392136,0.027385052624999996,0.0005477010525
288.5220690806538,0.027371608605,0.0005474321721
288.1489995409796,0.02735212041,0.0005470424082
287.7380505005759,0.027329440929999997,0.0005465888185999999
287.3008672172558,0.027309123385000002,0.0005461824677
286.8573349790323,0.027291676140000002,0.0005458335228
286.4215804085769,0.027281677095000005,0.0005456335419000001
285.9845583381129,0.02728046442999999,0.0005456092885999999
285.5541327850086,0.027297464695000002,0.0005459492939
285.1278801717036,0.027296721425,0.0005459344285
284.71353381262094,0.027273385665,0.0005454677133
284.2797167743208,0.02724879228,0.0005449758456
283.8621200668914,0.02722834699,0.0005445669398
283.4684293353406,0.027214613380000002,0.0005442922676
283.08453312824884,0.027204862799999997,0.000544097256
282.70461691045705,0.027189645244999998,0.0005437929049
282.33489047298326,0.027178680294999997,0.0005435736059
281.9699589522269,0.027171176845,0.0005434235369
281.611511912265,0.027161934564999997,0.0005432386912999999
281.2628531322033,0.027156548580000002,0.0005431309716000001
280.9182421283188,0.02715411402,0.0005430822804000001
280.575264404544,0.02714396251,0.0005428792502000001
280.24280247816665,0.027127563485,0.0005425512697
279.9167638104292,0.027118956719999997,0.0005423791344
279.60083239250145,0.027114992114999997,0.0005422998422999999
279.2867993691378,0.02710676441999999,0.0005421352883999999
278.97627776798595,0.027103891095000002,0.0005420778219000001
278.67286991584837,0.027099863325,0.0005419972665
278.3749927884547,0.027095923225000002,0.0005419184645
278.0806069404751,0.027094605264999995,0.0005418921052999999
277.7934847624779,0.02709159207,0.0005418318414
277.517272315239,0.02708684298,0.0005417368596
277.2443866514914,0.027083053865000005,0.0005416610773000001
276.97123125679116,0.027090512740000003,0.0005418102548000001
276.70250594335687,0.027094330775,0.0005418866155
276.4383267427666,0.027096570694999995,0.0005419314138999999
276.17430859143525,0.027096293199999993,0.0005419258639999999
275.91809466392647,0.027112173059999998,0.0005422434611999999
275.6642552870909,0.027126713199999996,0.0005425342639999999
275.411860877594,0.027135795095,0.0005427159019
275.1667304400429,0.027141985485,0.0005428397097
274.92200391732797,0.027149387440000002,0.0005429877488000001
274.6833110961131,0.027151417919999997,0.0005430283584
274.4460261766145,0.02716447999,0.0005432895998
274.21406334898313,0.02719779241999999,0.0005439558483999998
273.9839259865541,0.027248259679999998,0.0005449651936
273.75698413687746,0.027274221154999997,0.0005454844231
273.5312427371568,0.027299218219999997,0.0005459843644
273.3081239528729,0.02732068764,0.0005464137528
273.0880601265425,0.027344293034999998,0.0005468858607
272.871311129124,0.027361358670000002,0.0005472271734
272.65847890325676,0.02737402526,0.0005474805052
272.4481666209275,0.027390840975000004,0.0005478168195000001
272.23789175793,0.027411231975,0.0005482246395
272.02821374605674,0.027446660029999997,0.0005489332006
271.8180243401379,0.027562609725,0.0005512521945
271.424892788561,0.028185020815,0.0005637004163
270.58144641072084,0.028418245800000002,0.000568364916
269.4687184900912,0.02842976617,0.0005685953234
268.20284964456084,0.028439179194999997,0.0005687835839
266.8617265108447,0.02849162903,0.0005698325806
265.4859884732225,0.028589229954999996,0.0005717845991
264.09795030015437,0.028738285855,0.0005747657171
262.71303005673855,0.028903536329999997,0.0005780707266
261.3298972948591,0.028937105645000002,0.0005787421129
259.9539743582003,0.02908090593,0.0005816181186
258.5994861152589,0.02910092208500001,0.0005820184417000002
257.2469896391565,0.02920171816,0.0005840343632
255.89414741450574,0.029274801955000002,0.0005854960391000001
254.57485669080546,0.029310775304999998,0.0005862155061
253.2635726505927,0.029318119575000003,0.0005863623915000001
251.9563730237523,0.029297851899999998,0.000585957038
250.66575400544048,0.029276170455,0.0005855234091
249.3983912120635,0.02927598172,0.0005855196344
248.1374079708283,0.029247672789999995,0.0005849534557999999
246.8893286912643,0.029366457859999993,0.0005873291571999999
245.6434832641125,0.029429891939999994,0.0005885978387999999
244.41037032168296,0.029400984320000004,0.0005880196864
243.18301335902993,0.0295108394,0.000590216788
241.95540957531676,0.029515591799999998,0.000590311836
240.74474479157638,0.029464334205,0.0005892866841
239.53616953383343,0.029457570864999994,0.0005891514172999999
238.32801850329724,0.029427903555,0.0005885580711
237.1530698815011,0.029426405655,0.0005885281131
235.98404813739472,0.029438087800000002,0.000588761756
234.80519788639282,0.02942494315,0.000588498863
233.64565837652427,0.029388732534999993,0.0005877746506999999
232.49340789039047,0.029408810349999998,0.000588176207
231.3355554376091,0.029405657065,0.0005881131413
230.19671713985798,0.029486069324999996,0.0005897213865
229.05938420231763,0.029456231164999996,0.0005891246232999999
227.9215961440711,0.029474885029999995,0.0005894977005999999
226.7928699763582,0.029501073654999998,0.0005900214731
225.68277076039732,0.029515299125,0.0005903059825
224.57814875712407,0.02950933496,0.0005901866992
223.4871212923794,0.029539721554999995,0.0005907944310999999
222.41735672788954,0.02960939368499999,0.0005921878736999998
221.35670942507113,0.029656347539999996,0.0005931269508
220.2903947017191,0.029671031889999998,0.0005934206378
219.23395888143892,0.029733625775000005,0.0005946725155000001
218.18372017041344,0.02974050758,0.0005948101516
217.14371157758447,0.029787362964999998,0.0005957472593
216.12287853925696,0.029925583539999998,0.0005985116708
214.93631103057652,0.030663311304999996,0.0006132662261
213.48387146749005,0.030941305835,0.0006188261167
211.86267165442072,0.031003304685000004,0.0006200660937000001
210.14540747864686,0.030974106355,0.0006194821271
208.38223839170868,0.030994082715,0.0006198816543
206.5779813354769,0.031062431329999998,0.0006212486266
204.77752263885787,0.031031162145000003,0.0006206232429000001
202.96053675463193,0.031088025774999997,0.0006217605155
201.22985382177157,0.031068256274999997,0.0006213651255
199.53523190439773,0.031082543994999996,0.0006216508798999999
197.87328846674103,0.031112407945,0.0006222481589
196.27068872201497,0.031080549249999995,0.000621610985
194.71716805373688,0.031055261345,0.0006211052269
193.23749050053326,0.031043327029999998,0.0006208665406
191.80383658402891,0.031006228894999998,0.0006201245779
190.400928585583,0.030947915854999994,0.0006189583170999999
188.96623179069235,0.030935089245000002,0.0006187017849000001
187.48086807750215,0.03087456317,0.0006174912634
185.93916091527274,0.030836909399999998,0.0006167381879999999
184.36504832723884,0.030778747674999996,0.0006155749534999999
182.78078704732522,0.030675726135,0.0006135145227
181.21978563128704,0.030607673035,0.0006121534607
177.96714540763185,0.030497526384999998,0.0006099505277
176.52770992856054,0.030450196069999994,0.0006090039213999999
175.140305593942,0.030364511594999997,0.0006072902319
173.79505705753937,0.030287605219999996,0.0006057521043999999
172.47841114821478,0.030262557370000005,0.0006052511474000001
171.1906097017166,0.030224599150000003,0.000604491983
169.91348416474133,0.030181096299999995,0.0006036219259999999
168.6701921344227,0.030088007934999998,0.0006017601587
167.43774090134988,0.030046690745,0.0006009338149
166.21460788607828,0.029967057685,0.0005993411537
165.02207802833016,0.029886649759999998,0.0005977329952
163.83322671033216,0.029745047349999998,0.000594900947
162.67208599333875,0.029633956125,0.0005926791225
161.52096794159837,0.029562849994999994,0.0005912569998999999
160.3857700371466,0.029439729265,0.0005887945853
159.27053198440137,0.029337190090000007,0.0005867438018000001
158.1427576884011,0.029241156339999994,0.0005848231267999999
157.07429983957343,0.029193976955000003,0.0005838795391
156.02250033576343,0.029167502234999997,0.0005833500446999999
154.98349138943868,0.029063260595,0.0005812652119
153.95107008046602,0.029014330829999997,0.0005802866166
152.94856371974487,0.028866495689999997,0.0005773299138
151.9548415061302,0.028759851130000003,0.0005751970226
150.97042101942014,0.028692732525000004,0.0005738546505000001
149.99648583433276,0.02864436685,0.000572887337
149.03376099136514,0.028569425140000007,0.0005713885028000001
148.1032349135559,0.028431603464999993,0.0005686320692999999
147.17399901778785,0.02831379783,0.0005662759566
146.26176386043414,0.028250488620000003,0.0005650097724000001
145.3779456341184,0.02814867888,0.0005629735776
144.477660110941,0.028064480745000002,0.0005612896149
143.60099953232253,0.02796956517,0.0005593913034
142.7556382492549,0.02787618942,0.0005575237884
141.9259284257343,0.02778101592,0.0005556203184
141.0693494426802,0.027700929485000005,0.0005540185897000001
140.24352684188256,0.027577546100000003,0.000551550922
139.43778292446686,0.0274883888,0.000549767776
138.6397066222832,0.027433333254999998,0.0005486666651
137.85614921729194,0.027357895119999996,0.0005471579023999999
137.08507699315186,0.027268009599999997,0.0005453601919999999
136.32222797742523,0.027175147465,0.0005435029493
135.56296857359615,0.027046520850000002,0.0005409304170000001
134.8223009936067,0.026979550369999997,0.0005395910074
134.07749687477954,0.02691609506,0.0005383219012
133.36021256545177,0.026886018555000005,0.0005377203711000001
132.64074473558424,0.026769017239999998,0.0005353803448
131.9210319850707,0.026697830835000002,0.0005339566167
131.21944196151134,0.026628899964999998,0.0005325779993
130.5301921069071,0.026516180695000002,0.0005303236139
129.85570703309074,0.026449236039999994,0.0005289847207999999
129.19231695943046,0.026358500174999997,0.0005271700035
128.5279631917743,0.026251640490000006,0.0005250328098000001
127.86774169738885,0.02617013699,0.0005234027398
127.22345173506044,0.026073478535000003,0.0005214695707
126.59121838756077,0.025969221585000004,0.0005193844317000001
125.97802545775508,0.025883557190000003,0.0005176711438
125.35977680328492,0.025811053464999997,0.0005162210693
124.74190884721638,0.025728206505,0.0005145641301
124.14143240061495,0.025653856814999997,0.0005130771363
123.54834467808871,0.025574230405000002,0.0005114846081
122.97313179830924,0.025483891415,0.0005096778283
122.38436998816255,0.025388337135,0.0005077667427
121.81037116144242,0.025301552660000007,0.0005060310532000002
121.26759028754373,0.025264156605,0.0005052831321
120.71797938962959,0.02525692192,0.0005051384384
120.13558268671807,0.025220123155000006,0.0005044024631000001
119.56255880806536,0.025121088345000004,0.0005024217669000001
118.99515194967515,0.02501628809,0.0005003257618000001
118.4452906472695,0.024929248025,0.0004985849605
117.90560363874995,0.024852856885,0.0004970571377
117.36631737123098,0.024785356464999995,0.0004957071292999999
116.82660141386141,0.024715309734999996,0.0004943061947
116.30665017617682,0.024618323594999995,0.0004923664718999999
115.78876516258693,0.024533346690000003,0.0004906669338000001
115.26941438668521,0.02443839952,0.0004887679904
114.7648724556174,0.02437458875,0.000487491775
114.2754062826097,0.02430124573,0.0004860249146
113.79149009340972,0.024233153040000004,0.00048466306080000005
113.30975939360717,0.024162028925000002,0.00048324057850000003
112.84196734314143,0.024107305460000002,0.00048214610920000004
112.37945199344242,0.024045372109999994,0.0004809074421999999
111.9203769189,0.024001101215000008,0.00048002202430000014
111.47012640910452,0.023937716325,0.0004787543265
111.01773006967014,0.023894245555,0.0004778849111
110.57534632062936,0.023830049715,0.0004766009943
110.13723294133251,0.023755582695000003,0.0004751116539000001
109.70755109764009,0.0237067866,0.00047413573200000004
109.28775622448188,0.023652282039999997,0.00047304564079999993
108.8754741119338,0.023613609419999994,0.0004722721883999999
108.46376215756777,0.023570877384999998,0.00047141754769999995
108.06127186416333,0.023519955839999995,0.00047039911679999994
107.67159123316485,0.023480811455000004,0.00046961622910000005
107.28557097247729,0.023431837840000004,0.0004686367568000001
106.89868708044892,0.023420792845,0.0004684158569
106.5123340420203,0.023400375565000003,0.00046800751130000005
106.12596310356041,0.02333426498,0.0004666852996
105.74765833389941,0.023291002754999998,0.00046582005509999996
105.37956275302841,0.023247629799999996,0.0004649525959999999
105.0192573042757,0.023183728659999996,0.0004636745731999999
104.66101404101391,0.02315136696,0.0004630273392
104.29581938668836,0.023116788480000004,0.00046233576960000007
103.93148322376946,0.023052197995000002,0.00046104395990000005
103.56737585415665,0.022983184874999996,0.00045966369749999994
103.21475874254301,0.022942622965,0.0004588524593
102.86740875393484,0.022909147324999997,0.0004581829464999999
102.5167277498036,0.022850267884999994,0.0004570053576999999
102.17819657022429,0.022808854379999997,0.00045617708759999995
101.84505931871698,0.022784538415,0.00045569076830000003
101.5159222443134,0.022733369905000005,0.0004546673981000001
101.19702571651818,0.022696355090000005,0.0004539271018000001
100.8787696405814,0.022650714155,0.00045301428310000005
100.56576710818769,0.02259633986,0.0004519267972
100.25710411159916,0.022566926775000003,0.00045133853550000005
99.95471871854951,0.022527985955,0.0004505597191
99.65419191427554,0.02248372242,0.0004496744484
99.3585108314688,0.022445896639999997,0.00044891793279999996
99.07020253325686,0.022389432174999998,0.0004477886435
98.78020703028533,0.02236405535,0.000447281107
98.49443800501143,0.022326611660000002,0.00044653223320000003
98.21612892482321,0.022297624194999997,0.0004459524839
97.935800160893,0.022239858974999995,0.0004447971794999999
97.65656190096611,0.022200031475,0.0004440006295
97.37916676078075,0.022157820274999993,0.0004431564054999999
97.11090027412523,0.0221170582,0.00044234116400000006
96.84993578309397,0.0220829486,0.000441658972
96.59369494961385,0.02203658181,0.0004407316362
96.33892939611493,0.022004906975000002,0.0004400981395000001
96.08885667427019,0.021979904755,0.0004395980951
95.84121458050461,0.021964773195,0.0004392954639
95.59546182300377,0.021919740335,0.0004383948067
95.35261815399181,0.021880905125,0.0004376181025
95.11615496256678,0.021849336655,0.00043698673309999997
94.87937498489575,0.021816968455000002,0.0004363393691
94.64705189987043,0.02178929097,0.0004357858194
94.42080901974126,0.02176636717,0.00043532734339999995
94.2022214678546,0.021739555759999998,0.00043479111519999995
93.97939886602576,0.02170834252,0.00043416685040000003
93.76010728039002,0.0216729041,0.00043345808200000006
93.55099542194702,0.021634622635,0.00043269245270000003
93.34449060273933,0.021619740985000004,0.00043239481970000005
93.14072440604168,0.021593125640000006,0.0004318625128000001
92.93492512184947,0.021556488484999997,0.00043112976969999996
92.73462274469506,0.02152849532,0.00043056990640000004
92.54233384335029,0.021510143009999996,0.00043020286019999996
92.34798091905208,0.021525180209999998,0.0004305036042
91.30235268205256,0.021357835970000003,0.00042715671940000006
82.70218542271796,0.02042084453,0.0004084168906
79.76282886849187,0.019783822875,0.0003956764575
79.10098544935607,0.019552448490000002,0.00039104896980000003
78.5035541037547,0.0194058254,0.000388116508
77.91214788210746,0.019293323475,0.0003858664695
77.45308445017906,0.01920446863,0.00038408937259999995
77.20622814385823,0.019129172665,0.0003825834533
76.97136649003534,0.019093192285,0.0003818638457
76.88334430101644,0.019080016604999996,0.00038160033209999996
76.84834150613597,0.01907430948,0.0003814861896
76.8464496366186,0.019071997729999998,0.0003814399546
76.84513846091517,0.019070691825,0.0003814138365
76.84435248635998,0.0190675512,0.00038135102400000005
76.84352200072968,0.01906482307,0.0003812964614
76.84267318556758,0.01906890934,0.0003813781868
76.84192385972588,0.019069138889999997,0.00038138277779999996
76.84140598080566,0.01906838986,0.0003813677972
76.84099439987048,0.019069888504999997,0.00038139777009999994
76.84051998170341,0.01906913542,0.0003813827084
76.83971357379943,0.019069980765,0.0003813996153
76.8395145899748,0.019070395605000002,0.0003814079121000001
76.83935802067143,0.01907180106,0.0003814360212
76.83937163380878,0.019074543955000002,0.00038149087910000005
